TRIP_DURATION,DISTANCE_TRAVELED,NUM_OF_PASSENGERS,FARE,TIP,MISCELLANEOUS_FEES,TOTAL_FARE,SURGE_APPLIED
1019,4,1,120,0,2,122,0
1230,7,1,131,0,6,137,0
396,3,1,60,8,6,74,0
645,6,1,98,0,30,128,1
992,5,1,94,22,35,150,1
1002,3,1,83,0,6,89,0
1092,10,2,154,0,10,164,0
575,2,1,64,18,27,108,1
931,6,1,101,26,26,153,1
315,2,3,45,10,6,61,0
1354,5,1,124,0,10,134,0
1251,7,2,124,18,27,168,1
1349,14,2,191,44,31,266,1
1675,7,1,131,47,27,205,1
508,4,1,71,20,31,122,1
1023,5,1,101,0,6,107,0
264,1,2,34,0,14,47,0
367,1,1,38,8,9,55,0
517,3,1,64,38,6,108,0
469,2,5,53,0,14,66,0
752,3,1,75,20,27,122,1
942,4,1,86,24,10,120,0
1567,4,1,124,23,26,173,1
1220,4,1,105,26,27,158,1
956,3,1,86,0,14,100,0
959,4,2,94,0,14,107,0
515,1,6,49,0,6,55,0
101,1,1,30,11,6,47,0
526,2,5,56,19,6,81,0
742,8,6,120,38,6,164,0
1599,13,1,210,53,55,318,0
759,8,1,124,33,10,167,0
1279,4,1,109,0,27,135,1
319,1,1,38,15,10,62,0
1168,4,2,109,0,6,115,0
1150,5,2,109,0,6,115,0
316,2,1,45,8,9,62,0
1598,13,2,191,0,30,222,1
1369,10,1,158,55,27,239,1
1713,7,1,146,0,14,160,0
348,1,1,38,13,13,64,0
537,5,1,83,15,10,107,0
633,4,1,71,21,34,126,1
829,5,1,98,12,27,136,1
506,5,1,79,0,10,89,0
1127,3,1,98,37,27,161,1
673,12,1,161,23,10,194,0
399,3,1,56,13,10,79,0
84294,12,1,188,22,27,237,1
287,2,1,45,22,7,74,0
1524,12,1,191,54,27,272,1
512,3,6,56,12,6,75,0
1958,10,1,191,45,34,270,1
237,1,1,38,38,30,105,1
559,3,1,64,38,6,107,0
2245,13,1,218,38,26,282,1
1290,2,1,101,21,6,129,0
587,3,6,68,0,14,81,0
353,1,1,41,8,13,62,0
892,8,1,124,15,14,152,0
221,1,1,60,6,2,68,0
550,2,1,64,30,14,107,0
710,3,1,75,0,10,85,0
986,4,1,90,25,34,149,1
574,1,1,56,30,14,100,0
1246,9,1,143,33,27,202,1
1022,4,1,98,26,34,158,1
1115,4,1,101,23,13,138,0
1269,4,1,109,22,7,137,0
726,3,1,75,20,27,122,1
1044,5,1,98,21,6,124,0
722,4,1,75,21,30,126,1
983,15,2,206,0,10,216,0
817,5,1,94,8,6,107,0
974,11,1,161,0,55,216,0
728,2,1,75,0,2,77,0
447,5,1,75,0,2,77,0
755,6,1,105,0,10,115,0
366,3,1,53,17,34,104,1
1887,10,1,184,22,27,233,1
1483,5,1,120,0,6,126,0
914,4,5,90,0,6,96,0
355,4,1,60,0,6,66,0
361,2,1,49,19,26,94,1
471,4,1,71,8,6,85,0
561,4,1,75,0,10,85,0
1965,12,1,206,47,26,279,1
1992,14,1,225,65,34,324,1
1129,7,2,120,29,27,176,1
528,2,1,56,15,6,77,0
773,4,1,79,0,14,92,0
1362,6,1,124,23,26,173,1
10446,34,3,525,0,2,527,0
783,3,1,71,0,27,98,1
1780,18,1,259,30,76,365,1
1695,25,1,326,107,30,464,1
1050,2,2,49,0,14,62,0
587,4,1,79,18,9,106,0
4748,8,2,345,0,6,351,0
726,4,1,79,25,6,110,0
1273,6,1,124,15,27,165,1
1499,8,1,146,18,34,198,1
1144,5,1,105,0,6,111,0
1411,9,2,150,36,30,216,1
415,3,2,60,0,27,87,1
460,6,1,1050,210,3,1263,0
918,4,1,86,0,14,100,0
2712,9,3,210,47,27,284,1
346,6,1,165,33,3,201,0
323,1,1,38,13,6,57,0
825,2,1,71,0,14,85,0
1019,9,1,131,0,6,137,0
434,2,2,53,12,6,70,0
247,2,1,41,9,6,57,0
539,2,2,60,0,34,94,1
400,1,5,45,0,14,59,0
1689,7,1,146,34,27,207,1
670,4,1,79,23,34,135,1
285,2,1,49,11,6,66,0
1384,6,1,128,41,10,178,0
950,4,1,94,11,34,139,1
1165,10,1,150,0,6,156,0
402,2,1,56,12,6,75,0
986,8,1,131,47,27,205,1
1686,6,1,150,38,26,214,1
1226,4,3,105,33,26,164,1
1563,13,1,203,15,27,244,1
2989,15,1,289,300,34,623,1
2794,2,1,199,0,6,205,0
45417,4,1,79,0,6,85,0
655,3,1,68,28,27,122,1
1023,4,1,98,0,27,124,1
1744,20,1,278,0,76,353,1
768,2,1,60,0,14,74,0
96,1,1,26,0,14,40,0
1562,11,1,165,38,27,230,1
2049,13,1,218,0,27,244,1
1306,8,1,146,0,27,173,1
1064,6,3,120,0,2,122,0
1366,7,1,131,32,26,189,1
2034,11,1,195,23,34,252,1
605,1,1,56,0,14,70,0
240,2,1,41,1,6,48,0
1299,5,1,120,25,6,151,0
646,3,1,68,8,6,81,0
327,2,1,49,0,55,104,0
891,4,1,94,21,9,124,0
765,2,5,64,0,14,77,0
804,4,5,86,18,6,111,0
1735,6,3,146,34,27,207,1
543,4,1,75,0,6,81,0
1348,6,1,124,23,26,173,1
1386,19,1,259,0,55,314,0
270,1,1,38,13,6,57,0
975,5,1,101,8,26,135,1
452,1,1,41,15,34,90,1
596,3,2,64,0,10,74,0
1489,15,1,225,15,6,246,0
493,3,2,64,15,14,93,0
1841,16,1,236,38,13,287,0
979,2,1,86,18,6,111,0
2717,5,1,195,42,13,250,0
387,1,1,41,10,10,61,0
2080,9,1,176,0,14,190,0
1275,6,1,124,23,26,173,0
740,4,2,86,0,10,96,0
1525,18,2,240,54,30,324,1
395,1,1,49,17,34,99,1
1952,5,1,154,0,6,160,0
1873,27,1,364,0,6,370,0
1072,6,2,116,0,14,130,0
709,6,5,98,21,6,124,0
1319,5,1,113,0,14,126,0
1018,4,1,98,25,26,149,1
1372,6,5,139,0,6,145,0
256,2,1,45,15,30,90,1
348,1,1,41,12,6,59,0
1584,6,2,139,0,34,173,1
722,4,1,79,0,10,89,0
1025,5,1,101,41,34,176,1
679,6,1,94,0,27,120,1
5898,131,1,1500,0,51,1551,0
825,6,1,98,45,6,149,0
797,4,1,86,0,27,113,1
2433,7,1,191,0,6,197,0
548,3,6,64,0,6,70,0
1586,6,1,139,22,27,188,1
1249,5,1,113,35,26,174,1
747,2,1,75,0,6,81,0
472,2,2,49,16,21,86,0
1457,9,1,154,22,10,186,0
670,3,6,71,19,6,97,0
1809,23,1,304,78,10,392,0
1039,4,1,98,12,27,137,1
758,3,3,75,18,13,106,0
1378,5,2,124,0,6,130,0
2870,25,2,750,150,3,903,0
1177,5,6,109,0,6,115,0
583,2,1,60,15,6,81,0
359,2,1,45,13,6,64,0
818,9,1,124,31,30,185,1
359,1,1,45,16,10,71,0
391,2,2,53,13,14,79,0
708,6,1,109,0,6,115,0
448,1,1,49,19,13,81,0
951,3,1,86,0,6,92,0
706,1,1,64,20,13,97,0
234,1,1,34,8,13,55,0
2654,31,1,390,0,55,445,0
128,1,3,30,9,13,52,0
701,4,1,79,0,14,92,0
1250,4,1,105,0,6,111,0
646,2,1,60,0,14,74,0
549,2,1,56,0,27,83,1
1160,6,1,120,38,26,184,1
1429,5,1,124,1,13,138,0
1033,3,2,90,0,14,104,0
2662,12,4,229,52,30,311,1
1277,7,1,120,0,27,147,1
94,1,1,23,0,6,29,0
220,1,6,34,0,6,40,0
452,3,1,60,11,14,85,0
1342,6,1,128,8,13,149,0
1389,5,1,120,0,14,134,0
1972,17,1,251,56,26,333,1
3872,24,1,383,75,76,533,1
1428,15,1,300,0,2,302,0
79,1,1,53,14,2,68,0
1192,10,1,150,45,30,225,1
38364,2,1,45,0,6,51,0
2303,31,2,401,103,10,514,0
750,11,1,154,10,56,219,0
1311,5,1,120,27,13,160,0
364,1,2,41,14,6,61,0
622,2,1,60,7,14,81,0
2483,18,2,281,0,10,291,0
610,2,1,64,0,34,98,1
1186,8,1,139,29,6,174,0
600,3,1,64,15,27,105,1
299,2,1,45,15,13,73,0
1050,5,5,113,28,26,167,1
1263,5,1,109,27,27,162,1
1463,11,1,225,50,22,297,1
2506,18,1,289,0,55,344,0
847,4,1,90,26,13,129,0
579,5,1,86,20,13,120,0
1205,12,1,176,0,6,182,0
341,1,2,38,0,14,51,0
3056,11,1,244,0,6,250,0
986,5,1,98,0,6,104,0
867,2,1,79,0,6,85,0
835,4,1,79,21,27,126,1
1390,8,1,143,30,6,178,0
2175,11,1,214,48,27,288,1
1971,16,1,244,68,26,338,1
462,2,1,56,0,14,70,0
679,3,1,68,22,6,96,0
1636,8,1,143,37,6,186,0
621,2,1,64,27,27,118,1
1502,8,1,139,0,6,145,0
751,3,1,75,20,27,122,1
393,2,1,53,17,30,99,1
918,5,1,94,20,6,120,0
753,5,1,90,15,10,115,0
1470,6,1,131,0,6,137,0
1104,6,1,113,29,34,176,1
1705,5,1,135,0,27,162,1
1438,5,1,105,28,6,139,0
993,5,1,101,0,14,115,0
1103,4,1,83,19,14,115,0
2641,12,3,225,0,2,227,0
17030,6,1,113,35,26,174,1
971,5,5,94,30,27,150,1
794,4,1,79,17,6,102,0
457,2,1,56,16,6,78,0
1149,5,1,109,23,6,138,0
1218,3,1,101,32,6,139,0
989,5,1,94,24,27,144,1
549,2,1,60,24,34,118,1
886,2,1,79,0,6,85,0
963,5,1,98,8,34,140,1
316,2,1,53,12,6,70,0
578,3,1,60,16,7,83,0
1226,7,1,128,8,30,165,1
1945,5,1,154,36,27,216,1
1470,5,6,124,8,6,137,0
589,3,1,71,0,30,102,1
533,2,1,64,17,6,87,0
1930,15,1,218,0,6,224,0
481,2,2,53,0,14,66,0
727,4,1,83,33,26,142,1
856,12,1,165,44,55,264,0
732,3,1,71,15,27,113,1
671,4,1,86,18,6,111,0
1004,6,1,98,0,6,104,0
602,2,1,60,17,10,87,0
667,5,1,86,23,31,140,1
1235,7,2,131,33,34,198,1
1339,8,1,139,34,30,203,1
327,2,3,45,0,6,51,0
2386,10,1,183,0,27,210,1
1516,12,5,184,42,27,252,1
707,3,1,75,16,6,97,0
692,3,1,71,17,13,102,0
1956,7,1,154,36,27,216,1
1790,7,1,154,0,6,160,0
1868,11,1,184,112,63,359,0
493,2,1,56,19,6,81,0
735,8,1,124,0,10,134,0
1259,6,1,128,31,26,185,1
849,9,1,131,75,27,233,1
1333,5,1,124,8,6,137,0
534,2,1,56,8,6,71,0
860,7,3,116,34,55,206,0
379,2,6,45,0,6,51,0
2157,9,1,199,51,6,256,0
155,2,6,38,8,6,51,0
547,3,1,64,75,10,149,0
715,3,1,71,0,27,98,1
527,4,2,79,0,6,85,0
1243,5,2,113,18,6,136,0
859,2,1,75,22,14,111,0
1174,9,1,139,0,14,152,0
560,6,1,98,25,26,149,1
613,3,1,71,16,10,97,0
1238,5,1,113,30,6,148,0
361,2,5,49,11,6,66,0
1184,5,1,105,6,6,117,0
952,2,1,83,0,6,89,0
369,2,1,45,38,13,96,0
2218,15,2,263,58,26,347,1
1996,11,6,191,0,27,218,1
1341,7,1,116,0,10,126,0
606,6,1,94,21,9,124,0
1785,15,1,229,0,55,284,0
1249,6,1,116,38,34,188,1
278,1,1,34,9,14,57,0
2852,9,1,233,65,26,324,1
860,4,2,86,11,34,132,1
788,4,2,86,18,6,111,0
656,2,1,60,0,14,74,0
5703,12,1,405,0,6,411,0
733,3,1,71,0,14,85,0
534,3,1,60,21,10,91,0
638,5,1,86,0,6,92,0
1280,4,1,113,0,6,119,0
1931,8,1,169,0,34,203,1
1154,6,1,128,0,6,134,0
3318,15,1,278,0,27,304,1
428,3,1,56,20,10,86,0
773,4,1,86,0,10,96,0
118,1,1,30,0,14,44,0
3382,15,1,304,0,34,338,1
758,3,1,75,0,27,102,1
1850,16,1,225,38,6,269,0
1338,9,1,146,35,26,207,1
332,3,1,53,0,14,66,0
3112,12,1,248,38,6,291,0
151,1,6,30,0,6,36,0
909,3,1,86,20,13,120,0
1532,6,1,128,0,6,134,0
1715,14,1,206,52,55,314,0
373,3,2,53,8,6,66,0
441,2,1,53,22,34,108,1
1020,3,1,86,0,10,96,0
1168,6,1,116,36,26,179,1
978,4,1,94,0,10,104,0
602,4,1,71,25,31,127,1
356,2,1,45,0,10,55,0
1536,5,1,131,29,13,174,0
2273,1,1,161,0,6,167,0
794,2,1,68,15,6,88,0
1757,12,1,199,15,34,248,1
469,3,1,56,12,6,75,0
1176,5,1,113,29,34,176,1
1221,2,1,98,0,14,111,0
2019,8,1,225,0,0,225,0
496,3,1,60,8,9,77,0
1167,4,1,109,29,6,143,0
681,3,1,68,30,6,104,0
885,4,3,86,0,6,92,0
1285,9,1,143,0,27,169,1
676,3,2,68,18,6,92,0
1018,5,1,98,31,6,135,0
1505,4,1,120,27,13,160,0
2051,18,1,255,0,55,310,0
885,3,2,83,22,6,111,0
639,3,1,71,20,26,117,1
1677,15,1,225,15,27,267,1
1022,3,1,98,0,14,111,0
1294,5,1,113,28,26,167,1
1248,1,1,98,22,14,133,0
244,2,1,41,11,13,66,0
831,5,1,94,16,14,123,0
612,4,1,71,21,34,126,1
803,3,1,71,0,6,77,0
1088,4,2,98,0,10,107,0
586,3,1,68,19,26,113,1
258,1,1,38,14,30,81,1
1138,5,1,105,26,27,158,1
976,4,2,94,24,27,144,1
532,3,1,56,12,6,75,0
687,2,2,71,21,34,126,1
1583,10,1,176,41,26,243,1
810,9,1,135,38,9,182,0
3403,29,1,390,96,89,575,0
645,2,1,64,19,14,97,0
967,3,1,86,0,14,100,0
1219,3,6,101,0,27,128,1
1025,3,1,86,25,13,125,0
583,3,2,64,15,27,105,1
1067,5,1,109,8,34,150,1
1255,7,1,135,0,6,141,0
777,8,1,124,0,27,150,1
616,6,1,101,16,10,128,0
1049,5,1,98,26,34,158,1
370,3,2,53,24,26,103,1
393,2,2,49,12,9,70,0
1983,6,1,146,0,6,152,0
1931,11,1,195,0,14,209,0
797,3,1,75,15,27,117,1
478,2,1,56,21,31,108,1
1410,7,1,139,0,14,152,0
538,2,2,56,13,10,79,0
1965,17,1,255,70,27,352,1
474,2,1,49,8,6,63,0
4768,23,1,428,0,6,434,0
1643,16,2,236,0,6,242,0
2486,9,1,206,0,6,212,0
427,2,2,53,22,34,108,1
679,3,1,75,17,10,102,0
1924,9,1,169,22,7,197,0
634,4,1,75,0,10,85,0
786,4,2,83,8,6,96,0
403,4,1,64,0,30,94,1
535,2,6,56,8,34,98,1
124,1,1,30,7,6,43,0
1465,7,1,135,0,6,141,0
570,3,1,68,15,6,88,0
671,6,1,105,0,6,111,0
486,3,2,56,12,6,75,0
1606,4,1,124,27,14,165,0
1194,6,1,90,0,2,92,0
444,2,1,56,8,6,70,0
873,4,2,90,8,9,107,0
1185,6,1,120,0,27,147,1
1163,7,2,120,15,6,141,0
1596,9,1,165,38,27,230,1
616,3,1,64,24,30,118,1
627,4,1,75,18,13,106,0
944,3,2,86,0,27,113,1
440,2,1,49,20,14,83,0
764,4,1,83,23,34,140,1
1324,6,1,128,22,7,156,0
473,2,1,53,19,9,81,0
2904,12,1,266,0,27,293,1
249,1,1,45,0,14,59,0
753,5,1,86,0,30,117,1
1825,5,1,150,19,6,175,0
1327,6,1,124,75,6,205,0
721,7,1,113,28,26,167,1
394,1,1,45,14,9,68,0
719,4,1,83,18,6,106,0
2163,7,1,173,0,14,186,0
558,2,1,64,20,34,117,1
1058,4,1,101,0,6,107,0
850,4,2,86,0,6,92,0
691,4,1,75,0,6,81,0
654,3,1,71,75,10,156,0
187,1,2,34,8,6,48,0
645,3,1,68,8,14,89,0
86240,3,1,75,0,6,81,0
382,2,2,45,0,10,55,0
2133,14,1,212,21,72,306,1
1126,5,1,101,0,14,115,0
1701,5,1,135,25,6,166,0
420,7,1,138,0,2,141,0
867,3,1,83,0,14,96,0
424,2,1,53,8,13,74,0
1274,11,1,165,34,6,205,0
819,4,1,79,21,27,126,1
785,3,1,79,10,27,116,1
2114,9,1,184,15,27,225,1
745,4,1,75,17,10,102,0
621,6,1,90,22,31,143,1
176,1,3,34,0,10,44,0
5403,23,1,301,0,2,304,0
1680,10,1,180,0,27,207,1
1186,5,1,105,13,6,124,0
808,2,1,75,15,27,117,1
4177,18,1,349,0,14,362,0
855,4,1,90,8,6,104,0
1214,6,1,120,25,6,151,0
534,2,1,53,19,9,81,0
348,1,2,45,11,10,66,0
952,1,1,79,0,27,105,1
3071,12,1,263,72,27,361,1
1527,5,2,135,38,26,199,1
1380,8,1,139,51,30,220,1
1306,5,1,113,0,14,126,0
531,2,1,56,8,30,94,1
1777,9,1,169,59,26,254,1
869,6,1,188,0,2,190,0
1425,19,1,255,0,10,265,0
1167,8,1,135,0,10,145,0
912,4,1,90,0,10,100,0
2639,8,1,203,64,14,281,0
1099,3,1,94,0,14,107,0
496,3,1,113,23,2,138,0
378,2,2,49,323,6,378,0
958,4,1,94,0,30,124,1
926,2,1,60,0,6,66,0
746,6,1,94,8,30,132,1
461,1,1,49,0,10,59,0
1205,13,1,188,49,55,291,0
508,4,1,75,20,27,122,1
1364,5,1,120,23,34,177,1
803,6,1,98,25,26,149,1
1074,8,1,128,15,30,173,1
386,3,1,56,8,13,77,0
814,3,2,75,0,10,85,0
661,6,2,90,19,6,115,0
545,3,1,64,20,6,90,0
4661,18,1,398,0,6,404,0
1268,17,1,233,0,6,239,0
1012,7,1,128,27,6,160,0
535,5,1,450,0,2,452,0
802,4,1,79,38,6,122,0
496,3,1,71,8,6,85,0
559,4,1,75,21,10,106,0
336,2,5,45,16,10,71,0
1495,6,1,135,0,27,162,1
2298,10,1,191,0,14,205,0
1062,4,1,98,0,6,104,0
1318,8,1,139,30,9,178,0
914,2,1,79,13,6,98,0
246,1,2,38,0,14,51,0
975,4,1,94,24,27,144,1
1941,20,2,285,0,55,340,0
2264,10,1,199,45,27,270,1
1363,11,1,176,0,6,182,0
591,4,1,75,0,6,81,0
626,3,1,71,38,6,115,0
1184,5,1,109,27,27,162,1
816,4,2,86,23,26,135,1
1119,5,1,105,38,13,156,0
941,4,1,86,18,6,111,0
842,4,1,90,0,27,117,1
1289,11,2,263,53,2,318,0
419,3,1,60,0,30,90,1
1112,11,1,169,0,6,175,0
2114,14,1,236,39,27,302,1
5708,17,1,439,0,6,445,0
978,4,1,86,20,13,120,0
1549,12,1,188,0,6,194,0
249,1,1,38,15,6,59,0
586,8,1,150,0,2,152,0
1357,6,1,120,15,27,162,1
426,2,1,56,0,6,62,0
790,14,2,184,0,10,194,0
1488,3,1,120,0,6,126,0
1507,6,1,195,0,6,201,0
1145,8,1,131,26,27,184,1
892,6,1,109,0,6,115,0
739,4,1,79,22,14,115,0
2755,13,1,244,0,27,270,1
389,6,1,90,30,10,130,0
1505,20,2,263,54,6,322,0
1205,7,1,128,33,6,167,0
592,2,1,64,17,6,87,0
14,1,1,75,15,3,93,0
1011,10,4,158,0,6,164,0
525,1,1,53,8,6,66,0
1426,4,1,116,12,6,134,0
2263,14,1,236,62,76,374,1
1378,2,1,109,11,6,126,0
816,7,2,109,0,10,119,0
1250,9,1,143,35,30,207,1
641,4,1,113,0,2,115,0
1217,16,1,221,46,10,277,0
1847,8,1,165,39,30,234,1
613,2,1,64,7,6,77,0
580,3,1,60,15,13,88,0
1310,7,1,131,29,13,174,0
498,2,5,60,13,6,79,0
1757,6,2,150,90,14,254,0
605,2,1,64,22,10,96,0
802,2,1,71,15,6,93,0
453,3,2,56,12,6,75,0
590,3,1,90,38,-1,128,0
1126,3,2,94,26,34,153,1
872,6,1,101,23,13,138,0
875,7,2,109,28,30,167,1
299,2,1,45,14,9,68,0
375,1,1,41,9,6,57,0
4497,26,1,461,0,76,537,1
2284,29,2,390,98,55,543,0
1020,9,1,135,33,30,198,1
656,2,1,53,0,14,66,0
1373,13,1,188,0,27,214,1
5,5,1,19,0,6,25,0
332,1,1,45,18,13,76,0
830,3,1,79,21,27,126,1
617,2,1,60,9,6,75,0
766,5,1,98,26,6,129,0
735,6,2,101,0,6,107,0
3151,10,2,248,112,27,387,1
393,2,1,49,22,7,77,0
2464,17,1,266,0,55,321,0
997,3,1,83,0,34,117,1
1126,4,1,98,0,14,111,0
2254,10,2,135,0,2,137,0
687,3,1,68,24,14,105,0
517,3,1,60,17,10,87,0
606,3,2,64,22,35,120,1
5131,15,1,390,0,6,396,0
184,1,1,34,13,30,77,1
4399,25,1,435,0,6,441,0
1047,13,1,184,32,30,246,1
2489,7,1,195,8,34,237,1
2410,16,1,259,86,26,371,1
4636,4,1,315,0,6,321,0
25,33,1,375,0,0,375,0
651,8,1,113,0,10,122,0
479,2,1,49,37,9,95,0
1858,6,2,150,0,2,152,0
559,3,1,64,23,31,117,1
1164,3,1,94,26,34,153,1
958,7,1,116,0,30,147,1
246,1,1,38,15,14,66,0
832,5,1,101,0,6,107,0
498,3,1,60,8,30,98,1
995,13,1,173,22,31,225,1
1094,4,1,98,0,27,124,1
1022,5,1,101,41,34,176,1
1058,7,1,128,0,2,130,0
595,3,2,68,11,27,105,1
1070,8,2,135,16,31,182,1
689,3,1,71,8,13,92,0
1420,8,1,139,34,35,207,1
511,3,1,64,14,6,84,0
497,3,1,64,13,13,90,0
154,1,2,34,12,27,72,1
1582,6,1,139,38,13,190,0
1297,5,1,124,26,6,156,0
1202,16,1,214,0,10,224,0
1305,7,2,131,32,26,189,1
1053,5,1,105,0,14,119,0
2710,30,5,390,120,89,599,0
2286,11,1,203,0,6,209,0
2143,5,1,161,38,26,225,1
1890,8,1,158,0,10,167,0
571,3,2,64,20,34,117,1
1713,10,1,176,41,26,243,1
791,3,1,79,0,27,105,1
878,3,1,79,15,14,107,0
747,4,1,83,8,26,117,1
2092,15,1,229,0,55,284,0
893,4,1,90,29,27,146,1
1365,11,3,165,55,55,275,0
581,3,1,71,15,34,120,1
275,2,1,45,14,27,86,1
1513,16,1,221,50,31,302,1
1015,3,1,94,25,6,125,0
688,4,1,75,24,6,105,0
278,2,5,45,8,26,79,1
2238,13,1,244,54,27,324,1
1515,13,1,191,33,31,255,1
669,3,1,68,8,6,81,0
295,2,2,41,14,26,81,1
423,2,1,56,20,10,86,0
2373,12,1,221,52,56,329,0
777,5,1,86,17,31,134,1
650,3,1,71,8,13,92,0
1739,7,1,150,0,2,152,0
556,3,1,60,0,34,94,1
520,3,2,60,19,34,113,1
823,3,2,75,20,27,122,1
1375,4,1,113,15,27,154,1
829,7,1,113,37,9,159,0
809,2,1,75,11,34,120,1
476,2,1,68,0,2,70,0
781,4,1,83,22,27,132,1
392,2,2,49,0,10,59,0
207,1,3,34,15,27,75,1
892,5,1,94,8,9,111,0
709,4,1,79,22,30,131,1
4048,29,1,390,0,89,479,0
1397,11,1,176,0,6,182,0
1189,6,1,120,30,27,177,1
1246,11,3,158,21,153,332,0
908,5,1,94,24,27,144,1
860,5,1,98,21,6,125,0
584,6,1,98,9,6,113,0
1084,5,1,109,24,9,142,0
721,4,1,79,22,10,111,0
689,3,3,68,15,6,88,0
751,4,2,79,0,10,89,0
898,3,1,83,0,14,96,0
940,4,1,90,24,30,144,1
559,4,1,71,0,10,81,0
563,4,1,75,0,27,102,1
2606,14,1,263,0,27,289,1
2269,12,1,218,0,6,224,0
996,6,1,105,24,13,142,0
447,5,1,79,0,6,85,0
551,4,1,71,0,10,81,0
255,1,6,38,13,6,57,0
2260,4,2,169,36,14,219,0
2820,25,1,356,96,26,479,1
287,1,1,38,9,10,57,0
676,2,1,68,8,6,81,0
512,2,1,53,8,6,66,0
593,6,1,90,0,14,104,0
732,1,6,68,0,6,74,0
856,6,1,113,0,10,122,0
287,1,1,30,0,10,40,0
1877,11,1,180,0,27,207,1
2344,10,1,263,14,22,299,1
320,2,1,38,0,10,47,0
1164,3,4,98,0,6,104,0
670,4,3,75,0,10,85,0
1161,5,1,101,27,34,162,1
464,2,2,56,0,6,62,0
1610,13,1,199,45,27,270,1
2151,6,1,173,41,34,248,1
668,2,1,68,15,6,88,0
192,2,1,41,0,6,47,0
786,4,1,83,22,35,139,1
449,2,5,56,0,10,66,0
623,3,1,64,24,35,122,1
1528,14,1,206,0,76,282,1
2092,29,1,390,89,55,534,0
608,4,2,75,21,10,106,0
668,2,1,64,0,10,74,0
617,6,1,90,29,6,125,0
832,4,1,83,0,6,89,0
424,3,1,56,0,6,62,0
56165,3,1,75,0,6,81,0
2203,17,1,251,56,26,333,1
909,5,1,94,27,13,134,0
420,2,1,56,8,6,70,0
1540,8,1,150,0,34,184,1
765,3,1,75,0,2,77,0
603,4,1,79,15,30,124,1
1228,3,1,101,0,27,128,1
677,2,3,84,0,6,90,0
564,3,1,71,26,34,132,1
1422,16,1,221,8,6,235,0
411,1,6,45,10,6,61,0
609,10,1,188,22,3,212,0
1049,8,1,131,50,34,215,1
1352,5,1,113,18,6,136,0
2451,24,1,390,165,435,990,0
243,1,1,41,0,10,51,0
871,5,1,98,21,6,124,0
295,2,1,45,15,27,87,1
1299,1,1,101,0,10,111,0
233,1,1,34,12,27,72,1
703,2,2,68,15,6,88,0
594,2,1,60,17,27,104,1
554,2,1,49,0,10,59,0
1079,9,1,139,30,9,178,0
1291,3,1,101,0,6,107,0
21654,4,1,83,0,14,96,0
466,2,6,56,0,14,70,0
503,4,5,68,22,6,96,0
650,3,5,75,20,6,101,0
615,1,1,60,21,10,91,0
3079,19,1,304,0,55,359,0
1378,7,1,139,0,6,145,0
579,5,1,79,17,6,102,0
811,3,6,79,8,26,113,1
1240,5,1,113,0,6,119,0
725,5,1,98,0,6,104,0
652,3,2,71,0,10,81,0
62,4,1,19,0,10,29,0
1330,11,1,176,0,27,203,1
531,2,1,56,19,6,81,0
635,1,1,60,6,6,72,0
309,1,1,41,15,10,66,0
692,5,1,90,0,10,100,0
1102,4,1,98,33,14,144,0
620,1,2,60,15,13,88,0
638,6,1,101,48,59,208,0
1234,10,2,165,0,6,171,0
1308,6,1,120,29,27,176,1
2144,12,1,203,0,27,229,1
859,4,1,86,28,6,120,0
938,1,1,79,17,6,102,0
1516,8,1,158,0,10,167,0
481,2,1,49,16,13,78,0
398,2,1,45,11,10,66,0
684,3,1,71,21,14,106,0
909,7,1,116,0,6,122,0
883,2,1,79,17,6,102,0
1125,10,1,150,31,6,187,0
2238,12,1,214,0,27,240,1
1285,6,1,120,0,6,126,0
989,6,1,113,24,6,142,0
531,2,1,60,15,13,88,0
808,4,1,86,24,34,144,1
1185,4,6,109,34,26,169,1
2277,8,2,184,0,27,210,1
312,1,1,45,12,13,70,0
581,2,2,56,25,27,108,1
1055,6,1,116,37,6,159,0
972,10,1,146,15,6,167,0
2325,11,1,210,0,6,216,0
468,2,2,49,14,6,68,0
845,6,1,98,26,30,153,1
952,3,2,86,17,27,130,1
849,6,2,105,24,13,142,0
4353,12,1,326,0,14,340,0
652,5,2,83,28,31,141,1
828,3,1,90,0,2,92,0
528,2,2,56,25,27,108,1
423,1,1,49,17,34,99,1
674,4,1,79,30,6,115,0
953,4,5,86,23,6,115,0
785,5,1,86,24,10,120,0
545,2,1,53,0,14,66,0
833,6,1,109,24,14,147,0
402,2,1,45,15,14,74,0
628,3,5,68,38,6,111,0
709,4,1,79,22,10,111,0
1563,10,1,176,22,35,233,1
826,8,1,120,0,6,126,0
1051,10,1,161,68,26,255,1
691,3,6,68,15,6,88,0
357,2,1,49,0,27,75,1
436,3,1,60,0,10,70,0
1269,5,1,116,43,27,186,1
623,3,1,79,0,6,85,0
1032,9,2,146,26,34,207,1
539,2,1,56,17,14,87,0
379,3,1,56,17,26,99,1
631,4,1,75,8,6,89,0
545,2,1,60,13,21,94,0
1939,9,1,173,0,27,199,1
1072,13,1,180,0,10,190,0
2788,17,1,281,63,34,378,1
588,4,2,71,0,30,102,1
1215,4,1,109,27,27,162,1
503,3,2,60,18,14,92,0
1074,5,3,105,0,14,119,0
